"compturn","euclid","bray","jaccard","manhattan","sorenson","timechunk","route","region","location.bcr","timechunk_2","route_2","region_2","location.bcr_2","overlap"
0.676034001323151,0.132665768617982,0.323965998676849,0.489387188191563,0.647931997353698,0.166666666666667,"start",7,68,13,"start",11,68,13,0.834112103854788
0.756024491687499,0.111256140285972,0.243975508312501,0.392251305081501,0.487951016625002,0.147286821705426,"start",7,68,13,"start",14,68,13,0.838420645073731
0.573272450869459,0.194358935590979,0.426727549130541,0.598190662808176,0.853455098261082,0.25609756097561,"start",7,68,13,"start",15,68,13,0.702155940772861
0.743079536569677,0.133486124117544,0.256920463430323,0.40880942097028,0.513840926860646,0.170731707317073,"start",7,68,13,"start",22,68,13,0.837601668171636
0.560120641940854,0.1678068716145,0.439879358059146,0.610994741465107,0.879758716118292,0.268965517241379,"start",7,68,13,"start",37,68,13,0.720629455964835
0.573918476305202,0.227597330952345,0.426081523694797,0.597555632851724,0.852163047389595,0.203007518796992,"start",7,68,13,"start",113,68,13,0.727160654712932
0.753690135752039,0.113346302930647,0.246309864247961,0.395262641039253,0.492619728495921,0.114503816793893,"start",7,68,13,"start",119,68,13,0.853744655839791
0.654257671564034,0.168397471266063,0.345742328435966,0.513831394213172,0.691484656871933,0.206106870229008,"start",7,68,13,"start",5,76,13,0.742629207799048
0.689816707594673,0.149408227680643,0.310183292405327,0.473496027927315,0.620366584810654,0.234375,"start",7,68,13,"start",19,76,13,0.811491821249881
0.575659075279142,0.186576028634568,0.424340924720858,0.595841792306881,0.848681849441717,0.214814814814815,"start",7,68,13,"start",8,61,13,0.730086808336653
0.630479657220254,0.166723109475106,0.369520342779746,0.539634689952428,0.739040685559492,0.181818181818182,"start",7,68,13,"start",47,61,13,0.768988883177054
0.640039942411652,0.170100769599611,0.359960057588348,0.529368573113353,0.719920115176697,0.247863247863248,"start",7,68,13,"start",53,61,13,0.789329420672396
0.70446321562852,0.124288499666749,0.29553678437148,0.45623835299259,0.591073568742961,0.149606299212598,"start",7,68,13,"start",65,61,13,0.813569470940931
0.714557847568014,0.118162626731218,0.285442152431986,0.444115127066504,0.570884304863972,0.228571428571429,"start",7,68,13,"start",70,61,13,0.813604000045438
0.61209292089405,0.166442174322957,0.38790707910595,0.558981339522857,0.7758141582119,0.258278145695364,"start",7,68,13,"start",72,61,13,0.766746495715035
0.689210446856849,0.12665854806614,0.310789553143151,0.47420205996898,0.621579106286302,0.246153846153846,"start",7,68,13,"start",90,61,13,0.831805947265614
0.695262989071865,0.120487210684684,0.304737010928135,0.46712403860048,0.609474021856269,0.24812030075188,"start",7,68,13,"start",21,66,13,0.814247972576445
0.691786246577073,0.121033180833485,0.308213753422927,0.471197849153457,0.616427506845854,0.244444444444444,"start",7,68,13,"start",22,66,13,0.832621343925897
0.695662811962804,0.132764537356081,0.304337188037196,0.466654160946176,0.608674376074393,0.232876712328767,"start",7,68,13,"start",3,72,13,0.829643790694719
0.568115937800057,0.178248942815681,0.431884062199943,0.603238870521958,0.863768124399887,0.236111111111111,"start",7,68,13,"start",8,72,13,0.761550361736416
0.708101927854147,0.145935158449817,0.291898072145853,0.451890251157365,0.583796144291706,0.20863309352518,"start",11,68,13,"start",14,68,13,0.825473121789415
0.682014836412809,0.134527931638396,0.317985163587191,0.482532235373156,0.635970327174382,0.218390804597701,"start",11,68,13,"start",15,68,13,0.769343391934457
0.734604731281481,0.108366837729339,0.265395268718519,0.419466194128081,0.530790537437037,0.203007518796992,"start",11,68,13,"start",22,68,13,0.846450126285847
0.647997251608767,0.158565125128827,0.352002748391233,0.520713066316006,0.704005496782466,0.174193548387097,"start",11,68,13,"start",37,68,13,0.791690180068519
0.731808879238681,0.134931865209487,0.268191120761319,0.422950636336767,0.536382241522638,0.118881118881119,"start",11,68,13,"start",113,68,13,0.845955099776844
0.797272724093676,0.0797654090308115,0.202727275906324,0.337112627222255,0.405454551812647,0.163120567375887,"start",11,68,13,"start",119,68,13,0.868479901098392
0.64303301690285,0.159968650363231,0.35696698309715,0.52612478791843,0.7139339661943,0.148936170212766,"start",11,68,13,"start",5,76,13,0.775889089112629
0.727301155632859,0.12621414718508,0.272698844367141,0.428536327465186,0.545397688734281,0.159420289855072,"start",11,68,13,"start",19,76,13,0.805958410496667
0.659451913487934,0.12401966775094,0.340548086512066,0.508072914263193,0.681096173024132,0.213793103448276,"start",11,68,13,"start",8,61,13,0.800912676345887
0.664341289585061,0.118606485957649,0.335658710414939,0.502611494684391,0.671317420829878,0.225352112676056,"start",11,68,13,"start",47,61,13,0.813787540924663
0.604790843913886,0.144318864731281,0.395209156086114,0.566523168748071,0.790418312172227,0.259842519685039,"start",11,68,13,"start",53,61,13,0.797290726445692
0.678161091392106,0.128974559154766,0.321838908607895,0.486956325028807,0.643677817215789,0.197080291970803,"start",11,68,13,"start",65,61,13,0.801037613927494
0.709446838333774,0.100444990274791,0.290553161666226,0.450276935963017,0.581106323332452,0.2,"start",11,68,13,"start",70,61,13,0.860579530468396
0.755150802821078,0.0911965385931621,0.244849197178922,0.393379692470059,0.489698394357844,0.180124223602484,"start",11,68,13,"start",72,61,13,0.846426030773566
0.796667421115097,0.0710570373456722,0.203332578884903,0.337949096455655,0.406665157769806,0.228571428571429,"start",11,68,13,"start",90,61,13,0.900200958143295
0.656182590467641,0.117658844647221,0.343817409532358,0.511702567764776,0.687634819064717,0.258741258741259,"start",11,68,13,"start",21,66,13,0.820799522049112
0.662639771751893,0.117721895938084,0.337360228248108,0.504516615826144,0.674720456496215,0.268965517241379,"start",11,68,13,"start",22,66,13,0.826074633904817
0.666859200954288,0.119121247252282,0.333140799045712,0.499783367644559,0.666281598091424,0.205128205128205,"start",11,68,13,"start",3,72,13,0.827698513262093
0.676170963364475,0.112046235341845,0.323829036635525,0.489230901685806,0.647658073271051,0.246753246753247,"start",11,68,13,"start",8,72,13,0.840429392488279
0.635057414682845,0.227481997271217,0.364942585317155,0.534736902845416,0.72988517063431,0.216374269005848,"start",14,68,13,"start",15,68,13,0.715715798060514
0.755138857539239,0.150888527220943,0.244861142460761,0.393395109074953,0.489722284921522,0.169230769230769,"start",14,68,13,"start",22,68,13,0.811518097097891
0.592782065815357,0.168095977382838,0.407217934184643,0.578756032441541,0.814435868369286,0.25,"start",14,68,13,"start",37,68,13,0.700439600248463
0.670849616721391,0.223693151586394,0.329150383278609,0.495279371573735,0.658300766557219,0.185714285714286,"start",14,68,13,"start",113,68,13,0.749271057648892
0.759952602610812,0.159053982513762,0.240047397389188,0.387158422967682,0.480094794778376,0.130434782608696,"start",14,68,13,"start",119,68,13,0.809208438073558
0.645322580678861,0.187216773918346,0.354677419321139,0.523633765887788,0.709354838642278,0.202898550724638,"start",14,68,13,"start",5,76,13,0.716367654058835
0.63683038077124,0.202803200868067,0.36316961922876,0.532831151906437,0.72633923845752,0.22962962962963,"start",14,68,13,"start",19,76,13,0.758394898397989
0.600229492861008,0.21448513392224,0.399770507138992,0.571194356646487,0.799541014277984,0.197183098591549,"start",14,68,13,"start",8,61,13,0.752249210317776
0.668056135503474,0.18786894857696,0.331943864496526,0.498435216895572,0.663887728993052,0.151079136690647,"start",14,68,13,"start",47,61,13,0.76877663358248
0.633954215067306,0.20465752534721,0.366045784932694,0.535920228985194,0.732091569865389,0.193548387096774,"start",14,68,13,"start",53,61,13,0.782061282277121
0.726719707806494,0.147110898824147,0.273280292193506,0.429253941758135,0.546560584387013,0.164179104477612,"start",14,68,13,"start",65,61,13,0.828194742069036
0.739822185921671,0.134666184238949,0.260177814078329,0.412922384716983,0.520355628156659,0.210884353741497,"start",14,68,13,"start",70,61,13,0.838643233626674
0.677869552940519,0.183842969451046,0.322130447059481,0.48728996110168,0.644260894118962,0.240506329113924,"start",14,68,13,"start",72,61,13,0.769593038375798
0.753965781740659,0.133446974511788,0.246034218259341,0.394907643231565,0.492068436518683,0.182481751824818,"start",14,68,13,"start",90,61,13,0.835523252604589
0.683000531101073,0.171182814380968,0.316999468898927,0.481396502253647,0.633998937797854,0.214285714285714,"start",14,68,13,"start",21,66,13,0.765031169717495
0.681904627990332,0.1493538085117,0.318095372009668,0.482659113694748,0.636190744019335,0.23943661971831,"start",14,68,13,"start",22,66,13,0.843042831880429
0.686635372313434,0.172921051659582,0.313364627686566,0.477193646121784,0.626729255373131,0.215686274509804,"start",14,68,13,"start",3,72,13,0.821758883294542
0.632772207529368,0.188628647954047,0.367227792470632,0.537185967829161,0.734455584941264,0.19205298013245,"start",14,68,13,"start",8,72,13,0.78251800298023
0.565997241817659,0.185741379251663,0.434002758182341,0.605302543117083,0.868005516364682,0.260606060606061,"start",15,68,13,"start",22,68,13,0.686904959211056
0.56369715419346,0.18689260971032,0.43630284580654,0.607536004096043,0.87260569161308,0.18716577540107,"start",15,68,13,"start",37,68,13,0.752753663182912
0.657160746948434,0.1648016804007,0.342839253051566,0.510618456040026,0.685678506103133,0.211428571428571,"start",15,68,13,"start",113,68,13,0.772213637972296
0.735096332668954,0.107828177874576,0.264903667331046,0.418851923941361,0.529807334662091,0.202312138728324,"start",15,68,13,"start",119,68,13,0.818205300188697
0.490447765869963,0.225575019455371,0.509552234130037,0.675103812388042,1.01910446826007,0.236994219653179,"start",15,68,13,"start",5,76,13,0.698131257716771
0.56835610714347,0.173921831940464,0.43164389285653,0.603004553032081,0.86328778571306,0.270588235294118,"start",15,68,13,"start",19,76,13,0.696915919440024
0.647201207191291,0.119069083546201,0.352798792808709,0.521583541741963,0.705597585617418,0.242937853107345,"start",15,68,13,"start",8,61,13,0.794413591345249
0.615418439697428,0.140823885560895,0.384581560302572,0.555520268836354,0.769163120605143,0.241379310344828,"start",15,68,13,"start",47,61,13,0.74065441483593
0.61146216682043,0.143514116424029,0.38853783317957,0.559635933419069,0.777075666359139,0.308176100628931,"start",15,68,13,"start",53,61,13,0.739163931389077
0.604132159891482,0.149854478936861,0.395867840108518,0.56719959975257,0.791735680217035,0.266272189349112,"start",15,68,13,"start",65,61,13,0.693123109369176
0.649266068712893,0.145208973489713,0.350733931287107,0.519323492455534,0.701467862574213,0.186813186813187,"start",15,68,13,"start",70,61,13,0.764826673027267
0.7385978797593,0.0976897772545188,0.2614021202407,0.414462788743084,0.522804240481399,0.160621761658031,"start",15,68,13,"start",72,61,13,0.843399706619439
0.6860564412541,0.127380523341577,0.313943558745901,0.477864603325192,0.627887117491801,0.244186046511628,"start",15,68,13,"start",90,61,13,0.804226598832826
0.659456486248296,0.139649283003331,0.340543513751704,0.508067825114671,0.681087027503408,0.268571428571429,"start",15,68,13,"start",21,66,13,0.768442462213269
0.582772958075768,0.160041399980727,0.417227041924232,0.588793509553338,0.834454083848464,0.254237288135593,"start",15,68,13,"start",22,66,13,0.708850230827965
0.659939224061799,0.13164016122746,0.340060775938201,0.507530377792184,0.680121551876402,0.191489361702128,"start",15,68,13,"start",3,72,13,0.763384045169915
0.706176887378811,0.103380529688014,0.293823112621189,0.454193637066701,0.587646225242378,0.21505376344086,"start",15,68,13,"start",8,72,13,0.863389553487169
0.574722972510177,0.203468321586072,0.425277027489823,0.59676402451924,0.850554054979645,0.26027397260274,"start",22,68,13,"start",37,68,13,0.706676946874391
0.717692062465677,0.141844907609851,0.282307937534323,0.440312235884864,0.564615875068646,0.17910447761194,"start",22,68,13,"start",113,68,13,0.782239913783227
0.769524803982808,0.111157094097018,0.230475196017192,0.374611689472807,0.460950392034383,0.151515151515152,"start",22,68,13,"start",119,68,13,0.818825346447134
0.7512926304732,0.120181740519085,0.2487073695268,0.39834372022814,0.4974147390536,0.227272727272727,"start",22,68,13,"start",5,76,13,0.820204488814115
0.674054826599389,0.157701813777573,0.325945173400611,0.491642007436355,0.651890346801223,0.24031007751938,"start",22,68,13,"start",19,76,13,0.770997168864794
0.559545869955493,0.179540487993291,0.440454130044507,0.611548984251096,0.880908260089015,0.176470588235294,"start",22,68,13,"start",8,61,13,0.727112062499935
0.640021565337388,0.159785422419948,0.359978434662612,0.529388445415926,0.719956869325225,0.157894736842105,"start",22,68,13,"start",47,61,13,0.758884116689876
0.600623147488409,0.180236759741299,0.399376852511591,0.570792423491631,0.798753705023182,0.152542372881356,"start",22,68,13,"start",53,61,13,0.735437604479454
0.679703115348695,0.150235865620458,0.320296884651305,0.485189184909569,0.640593769302609,0.140625,"start",22,68,13,"start",65,61,13,0.778718119262975
0.694324731918717,0.136261435813361,0.305675268081283,0.468225561981394,0.611350536162566,0.205673758865248,"start",22,68,13,"start",70,61,13,0.797596771346713
0.639621306736303,0.154356017317132,0.360378693263697,0.529821137376254,0.720757386527393,0.25,"start",22,68,13,"start",72,61,13,0.775311290815597
0.744807735854397,0.109322437091097,0.255192264145603,0.406618605667252,0.510384528291206,0.190839694656489,"start",22,68,13,"start",90,61,13,0.838095848422225
0.698165221477561,0.134848999135731,0.30183477852244,0.463706736833405,0.603669557044879,0.164179104477612,"start",22,68,13,"start",21,66,13,0.759959615807194
0.675842631424864,0.142788394453836,0.324157368575136,0.489605505007228,0.648314737150271,0.176470588235294,"start",22,68,13,"start",22,66,13,0.795703542504502
0.674982516623921,0.135487675214479,0.32501748337608,0.49058595445541,0.650034966752159,0.183673469387755,"start",22,68,13,"start",3,72,13,0.786392206839217
0.594192794899684,0.162605702837272,0.405807205100316,0.577329812549023,0.811614410200632,0.241379310344828,"start",22,68,13,"start",8,72,13,0.757811887936391
0.587649844649876,0.244311091585791,0.412350155350124,0.583920572087737,0.824700310700248,0.179487179487179,"start",37,68,13,"start",113,68,13,0.766765625027243
0.600520941160233,0.158530940046898,0.399479058839767,0.570896800943851,0.798958117679534,0.181818181818182,"start",37,68,13,"start",119,68,13,0.765259189685199
0.527480353692865,0.23864129057162,0.472519646307135,0.641783826099904,0.94503929261427,0.168831168831169,"start",37,68,13,"start",5,76,13,0.690829728176256
0.520146574908522,0.210062250738313,0.479853425091478,0.648514801473417,0.959706850182956,0.231788079470199,"start",37,68,13,"start",19,76,13,0.686602476050802
0.471638922741091,0.200342510965191,0.528361077258909,0.691408705862251,1.05672215451782,0.278481012658228,"start",37,68,13,"start",8,61,13,0.741458355022579
0.487323807441297,0.203384911862389,0.512676192558703,0.677839970088387,1.02535238511741,0.290322580645161,"start",37,68,13,"start",47,61,13,0.710331461325516
0.447261895858446,0.20822110104741,0.552738104141554,0.711952778987337,1.10547620828311,0.314285714285714,"start",37,68,13,"start",53,61,13,0.712907543637426
0.498038274559927,0.191350972876321,0.501961725440073,0.668408145078396,1.00392345088015,0.253333333333333,"start",37,68,13,"start",65,61,13,0.700275241082693
0.514359828486085,0.17850452553697,0.485640171513915,0.653778998206587,0.971280343027829,0.239263803680982,"start",37,68,13,"start",70,61,13,0.726457863773615
0.62892257240655,0.154410066694559,0.37107742759345,0.541293175900029,0.7421548551869,0.183908045977011,"start",37,68,13,"start",72,61,13,0.765118588481219
0.56361132322461,0.167604227610116,0.43638867677539,0.607619210358936,0.87277735355078,0.281045751633987,"start",37,68,13,"start",90,61,13,0.753281661674764
0.524446032050494,0.177048682468148,0.475553967949506,0.644576854901968,0.951107935899011,0.307692307692308,"start",37,68,13,"start",21,66,13,0.714782317192906
0.48648507467906,0.188342324701382,0.51351492532094,0.678572661200615,1.02702985064188,0.329113924050633,"start",37,68,13,"start",22,66,13,0.711068232119148
0.463135607194682,0.202876666464769,0.536864392805318,0.698649009396791,1.07372878561064,0.266272189349112,"start",37,68,13,"start",3,72,13,0.694960639244994
0.534535637598801,0.185925052889684,0.465464362401199,0.635244874380329,0.930928724802399,0.269461077844311,"start",37,68,13,"start",8,72,13,0.760935884464823
0.722813518427721,0.159075141530103,0.277186481572279,0.434057963455813,0.554372963144559,0.140845070422535,"start",113,68,13,"start",119,68,13,0.805216409776063
0.647858187367406,0.177584794370776,0.352141812632594,0.520865207099809,0.704283625265188,0.154929577464789,"start",113,68,13,"start",5,76,13,0.787393232403349
0.605120362747929,0.193937725400643,0.39487963725207,0.566184531921318,0.789759274504141,0.165467625899281,"start",113,68,13,"start",19,76,13,0.753334991755117
0.610872018294346,0.172808366683445,0.389127981705654,0.560247848766043,0.778255963411309,0.219178082191781,"start",113,68,13,"start",8,61,13,0.801311103121684
0.650020355007922,0.158058846545329,0.349979644992078,0.518496180724461,0.699959289984156,0.202797202797203,"start",113,68,13,"start",47,61,13,0.769735723449801
0.579028059946902,0.209098586354483,0.420971940053098,0.59251267134433,0.841943880106195,0.25,"start",113,68,13,"start",53,61,13,0.739980877099587
0.604652130285214,0.194925616413307,0.395347869714786,0.566665672834111,0.790695739429572,0.231884057971014,"start",113,68,13,"start",65,61,13,0.713709777712777
0.618484438736496,0.179261322675718,0.381515561263503,0.552314533344203,0.763031122527007,0.178807947019868,"start",113,68,13,"start",70,61,13,0.766685061755716
0.716399249395915,0.140970957187411,0.283600750604085,0.441883117426688,0.56720150120817,0.185185185185185,"start",113,68,13,"start",72,61,13,0.838387187006308
0.699154647949665,0.143701028915078,0.300845352050335,0.462538228047101,0.601690704100669,0.205673758865248,"start",113,68,13,"start",90,61,13,0.834003211933873
0.615326024164603,0.194721218457327,0.384673975835397,0.555616675908589,0.769347951670793,0.25,"start",113,68,13,"start",21,66,13,0.75662483324374
0.557633951653852,0.198993064024279,0.442366048346148,0.613389435855587,0.884732096692296,0.26027397260274,"start",113,68,13,"start",22,66,13,0.748401065320703
0.61049066580712,0.181978528011681,0.38950933419288,0.560642990454084,0.77901866838576,0.210191082802548,"start",113,68,13,"start",3,72,13,0.761627695986254
0.673702416558978,0.139076125050331,0.326297583441022,0.492042792680745,0.652595166882044,0.225806451612903,"start",113,68,13,"start",8,72,13,0.829538042041962
0.62836998681621,0.168491198411722,0.37163001318379,0.541880841935169,0.743260026367579,0.157142857142857,"start",119,68,13,"start",5,76,13,0.762474115201354
0.699708586404725,0.132757470941229,0.300291413595275,0.461883252408744,0.600582827190549,0.197080291970803,"start",119,68,13,"start",19,76,13,0.806222148021958
0.638746140981693,0.127599102334497,0.361253859018307,0.530766332267858,0.722507718036614,0.194444444444444,"start",119,68,13,"start",8,61,13,0.78870881167004
0.664584566210962,0.124159655634289,0.335415433789038,0.502338710939334,0.670830867578076,0.163120567375887,"start",119,68,13,"start",47,61,13,0.812025823911714
0.660441772072754,0.130983756441377,0.339558227927246,0.506970463617186,0.679116455854492,0.206349206349206,"start",119,68,13,"start",53,61,13,0.81008029333194
0.696053267595517,0.110949341308754,0.303946732404483,0.466195013724224,0.607893464808965,0.161764705882353,"start",119,68,13,"start",65,61,13,0.800979535862938
0.72406564194451,0.106668464904132,0.27593435805549,0.432521244237064,0.55186871611098,0.181208053691275,"start",119,68,13,"start",70,61,13,0.821589682874163
0.710925170573783,0.104752550813379,0.289074829426216,0.448499688035779,0.578149658852433,0.2,"start",119,68,13,"start",72,61,13,0.826499529898549
0.765687424446938,0.0848661212628322,0.234312575553062,0.379664892335838,0.468625151106124,0.20863309352518,"start",119,68,13,"start",90,61,13,0.858964285526837
0.70759081260307,0.099133613228824,0.29240918739693,0.452502489534104,0.584818374793859,0.23943661971831,"start",119,68,13,"start",21,66,13,0.816636017587807
0.685695048538678,0.114701465605824,0.314304951461322,0.478283142906612,0.628609902922643,0.222222222222222,"start",119,68,13,"start",22,66,13,0.82171423765883
0.712046492458891,0.100130282183028,0.287953507541109,0.447148916253746,0.575907015082218,0.2,"start",119,68,13,"start",3,72,13,0.850043790070487
0.649552908235117,0.116611278901612,0.350447091764883,0.519008991765665,0.700894183529767,0.241830065359477,"start",119,68,13,"start",8,72,13,0.837142217192032
0.629534746803842,0.200133163026294,0.370465253196158,0.540641584793441,0.740930506392315,0.167883211678832,"start",5,76,13,"start",19,76,13,0.746660288950574
0.447538487335548,0.227596512791117,0.552461512664452,0.711723296400793,1.10492302532891,0.25,"start",5,76,13,"start",8,61,13,0.718681158042799
0.571126573426868,0.192166237658782,0.428873426573132,0.600295895489776,0.857746853146264,0.234042553191489,"start",5,76,13,"start",47,61,13,0.796392729021954
0.506342980358243,0.231308667524656,0.493657019641757,0.66100451864131,0.987314039283514,0.285714285714286,"start",5,76,13,"start",53,61,13,0.726621771533534
0.568777054255374,0.204528439946731,0.431222945744626,0.602593672812132,0.862445891489253,0.205882352941176,"start",5,76,13,"start",65,61,13,0.711256874395817
